,Text,Score
502,"Much too decadent of a stout to be clocking in at a mere 4.9%; theres huge chocolate and mocha flavors abound in this bottle.  The hops are kept to a minimum, but the slick texture prevents any unwelcome sugar build-up on the finish.  Plus, the low ABV means you can drink a couple without risking tossing bar stools at the jukebox when ""Take On Me"" comes on.  (2008)
",0.75
503,"Bottle. Very thick head with chocolate dominating the aroma with a sweetness of syrup? Not as bold as I thought it was going to be from the smell. Still very rich and creamy. Wonderful after taste.  Sweet but well balanced. =)
",0.8
504,"Wasnt all that bad but definitely not great. The aroma was flat yet was there. Malty tasting. Slightly sweet. Pours nice with a tan head. Malty and roasty, but nothing inspiring.
",0.6
505,"Purchased at Bagel on Damen in Chicago, IL; enjoyed on a Monday night (first day back to work after Snowmaggedon 2011).  Pretty solid.  Aroma of mocha, chocolate, and heavy cream, very decadent.  Appearance pure black with a thin tan head.  Taste dominated by chocolate and lactose, also a bit of roasted malts, extremely smooth, really good stuff.
",0.8
506,"Now this is a stout!  Heavy, black, sweet.  Aroma of roasted malt, vanilla, chocolate, coffee.  Taste is dark malt with some hops thrown in for tempering.
",0.85
507,"12ozer from 21st Amendement Broad Ripple. Thin mocha head sits atop a deep dark brew. Smells incredible. Creamy, chocolatey, with a sweet roast. Smooth, creamy mouthfeel. Perfect weight in mouth. Bittersweet chocolate carries through. Bit of bitterness on the tounge. Mid roast. Bit thin on finish-could use a bit more there. But super solid beer here. Add this one to the rotation.
",0.85
508,"""Heavy cream scent with accents of cocoa and vanilla. Sweet with a big bitter push and ample creaminess. Roasted nuts, fudge, burnt toast and wood. A half inch head sits atop a dark brown body leaving good lacing. Nice one here.""
",0.75
509,"A: Pours a nice dark black hue. Nice tall tan head solid retention with nice chunks of lace.		S: Aromas of deep roasted malt, dark gas station coffee, chocolate, and cream.		T: Nicely roasted. Lots of coffee and dark chocolate as well. Hints of light smoke and ash.		M: Fairly thin, The oatmeal did not provide the slickness I expect in a great oatmeal stout.		D: Pretty good. Solid brew.
",0.7
510,"Trade bottle from StFun. Poured a dark black color with tan head. Aroma was very roasty, and mesquite like smoke. Taste was creamy, coffee, roasted malts. Pallet was smooth medium and silky. Overall I thought this was a good beer.
",0.8
511,"Bottle shared by joetheyounger.  Pours oily black with a dense tan head.  Aroma is roasty and chocolatey for the most part, maybe a bit of barbeque and toasted almonds.  Flavor is quite smoky and maybe some mesquite characteristics, along with a good deal of coffee.  Full bodied with soft carbonation.
",0.8
512,"(So... this has cellared 2+ years.) Inky black pour with mahogany highlights under a slow, thick head, the color of wet sand. Potently aromatic, mostly syrupy chocolaty sweetness with strong dark fruit undertones and a finishing punch of Boston-style coffee. Low cola notes late.  Palate is off, mildly syrupy yet spritzy and a bit watered-down. Skim milk? Flavor is spot-on with the aroma, Milk chocolate syrup leads to a bittersweet coffee finish. Mostly enjoyable.
",0.8
513,"12oz bottle from 2008 [been in my fridge the whole time].  Rating #100 of this brew.  Pours a gorgeous thick creamy shinny very near black with a great fine fizzy mocha creamy froth.  Aroma of nice creamy roast, seemingly woody from the oats, some sharp dark chocolate syrupy sweetness, faint touch of butter and molasses.  Flavor follows aroma exactly, woody dry roast, creamy dark chocolate, fairly bitter, seemingly quite dark, still some nice hop presence, off-dry feeling mouth-feel.  Medium bodied, creamy smooth with spread-out sharp fizzy carbonation.  Pretty good.
",0.7
514,"12oz bottle from Orland Park Binnys single rack. Pours very dark brown with thick dark tan head. Aroma is oats, roasted malt and chocolate. Flavor is mostly roasted malts and oats with some chocolate and finishes with some coffee bitterness. Medium mouthfeel and properly carbonated. Decent stout. Would be better with less coffee in my opinion.
",0.7
515,"Bottle at the Bloomington Beer Festival. Poured black with a dark brown head. Aroma was full of coffee and oat notes. Flavor had a combination of sweet chocolate and bitter coffee notes.
",0.6
516,"Dark brown pour with a beige head.  Aroma of lightly roasted coffee and semisweet chocolate.  Flavor is nutty with notable hints  of roast and bittersweet chocolate
",0.65
517,"Pours dark brown with a tan head.  Smells nutty with some roasty hints.  Tastes of sweet chocolate, some nutty hints.  Not much going on here.
",0.6
518,"Ho hum.  I was a bit surprised.  I liked the label and I had just had a Goose Island beer brewed for Trader Joes (the Black Toad Dark Ale)--perhaps the ""Island"" in the name made me think it would be as good, and the upgrade from a brown ale to an oatmeal stout would be an improvement.  But it wasnt much of one.  Rich, thick, for sure, but the flavors were thinner than expected...so malts, not so much roast, moderate coffee.  A little bitterness, a little flavor on the front end....but ho hum among the kingdom of stouts.
",0.6
519,"12oz bottle into a pint glass.  Black with a one finger mocha head. Aroma is sweet dark roasty malt, coffee.  Taste is similar with roasty dark sweet malt, dark bitter chocolate.  Very soft and milky texture perfect for the style. Not a bad oatmeal stout.
",0.8
520,"nose is a little black licorice, slightly bitter. pours black with very mild tan head.  palate is silky, like mosts oatmeal stouts.  taste is smokey and sweet, with mild bitterness.  i can definately taste the makings of my one of my favs, Black Majic.  A hint of alcohol fools you into believing this is high than it really is.  A pretty good oatmeal stout, but there certainly are better.
",0.75
521,"12oz bottle from StFun - thanks, Josh!!! Base beer for the Black Majic, apparently, and a nice one to try. First warm day of a Carolina spring and I want a roasty oatmeal stout? Eh, whatever. At any rate, I found it pleasant and unassuming. The nose is somewhat modest, decent roasted notes and a hint of creamy chocolate. Fizzy body is a bit of a surprise, given the style, and indeed its just a touch too thin for me. Nicely chalky finish, just like the coffee cousin. But the flavor profiles not nearly as complex as Id like it to be, even for a style made to session. Enjoyable even so, and big ups to Josh for giving me a chance to taste this.
",0.7
522,"Black pour with a tan head. Aroma of coffee, roasted, malts and burnt chocolate. Flavor of roasted malts. Burnt. Light to medium body.
",0.8
523,"Black color with a dark tan head.  Slightly watery body (or maybe I just picky).  Decent, but average oatmeal stout.
",0.75
524,"Notes from Indy Winterfest		Pours black with tan head. Aroma is of coffee and grains.  The flavor is like coffee grounds, chocolate, and malts.  Palate is normal.  Overall, an ok stout.
",0.65
525,"12 oz bottle. Poured a dark brown with a thin tan head. The nose was very malty. The flavor was fairly smooth with hints of chocolate malts, a bit of oat, and a little coffee. Fairly priced around $2 a bottle.
",0.85
526,"12oz via trade a ways back.  Pours black with a light brown head.  Nose is sweet with big coffee notes.  Taste is sweet and slightly chocolaty.  It is just ok.
",0.65
527,"12oz bottle-pours a disappearing brown head and black color.  Aroma is bourbon, vanilla, dark malt/oat, dark tart fruit.  Taste is bourbon, vanilla, dark malt/oat, dark tart fruit.  Occasional.
",0.65
528,"Strong Coffee and Malt - I really like this flavor - very similar to the Bourbon Barrel Aged Oatmeal - (I will have to try the two at the same time to compare) I think I liked the flavor of the Bourbon Aged better.  This is a good brew
",0.8
529,"Mild burnt/roast malt, chocolate, coffee....all fairly subdued. The body is black with a mocha colored, thin head. Fairly strong coffee, mild chocolate. Sustained roastiness through the whole flavor range. Not a wower, but not at all a bad beer.
",0.7
530,"Dark pour with a brown crown of deliciousness.  I have to thank Optigon again for this, that dude is one hell of a trader.  I would never have tried an oatmeal stout otherwise.  I loved this brew.  Roasted malt, chocolate, lingering flavor on the palate and not overly thick as you would think.  Very good.
",0.65
531,"pour was dark with a very dark brown head.  Aroma was of chocolate, coffee, and dark roasted malt.  Flavor was coffee dominated melding well with light chocolate, malt, and a light bitterness. Well blended.  Good.  May buy again.
",0.65
532,"Bottle from fiver29. Poured dark brown color with average frothy brown head that mostly lasted with good lacing. Moderate toasted chocolate malty aroma. Medium body with a smooth texture. Moderate toasted chocolate flavor with an average bittersweet finish of moderate duration. Good brew.
",0.7
533,"Bottle.  Aroma is oats, dark roast.  Opaque with a big cola colored head.  Flavor is light, dominantly charred oat and malts.  Light and thin in the mouth.
",0.65
