,Text,Score
2616,"500 ml flip-top bottle in Germany. Everytime I see the Bavarians (even the Franks) trying to make a Pils, it is like the North Germans doing the same with a Hefe. Anyway was this a Pils or a Helles? It feels like a Helles but looks and acts like a Pils. It is kind of both in my mind. All the Danes that rated this already could care less and just reated it as a beer. Alcohol is too low for a Helles but it is too sweet for a Pils. Bad it was not.
",1
2617,"Bottle 500ml. w. swing top.Clear medium orange yellow color with a average to large, frothy, good lacing, mostly lasting, white to off-white head. Aroma is moderate malty, toasted, keller, damp stain - fusty notes. Flavor is moderate sweet and light to moderate bitter with a average to long duration, malty, light cardboard. Body is medium to light, texture is oily to watery, carbonation is soft. [20110128]
",1
2618,"Bottle 500ml @ fonefan	Pours clear pale yellow with a white head. Aroma has notes of hay and malt.	Taste is light sweet and bitter. Body is light, texture is thin, carbonation is soft.
",1
2619,"Bottle 50 cl. Courtesy of fonefan. Pours a clear golden with a slight haze. Malts and sulphur in the nose. Medium body, good clean malts. Dry, sulphurous finish. 280111
",1
2620,"Bottle @ Ulfborg Weekend, Jan 2011. Pours clear pale yellow with a small off white head. Hay, grain and svovl. A bit thin. Some almond and caramel. Dry and bitter end. Medium bodied.
",1
2621,"Its golden with a creamy, white head, and the aroma has notes of malt, flower, biscuits and hay. The flavour has a light sweetness and notes of malt, flower, light citrus, hay, biscuit and the finish is slightly dry with a slightly harsh bitterness.
",1
2622,"Alkoholisch angehauchter Antrunk, slich, getreidig, hohl. Es mangelt definitiv an Vollmundigkeit, die bis zum Ende nicht vorhanden ist. Die Se strt auch den hellen Hopfen, der so etwas plrrig wirkt und mit dem Malz versucht, die wrzigen Noten darzustellen. Zum Ende versucht sich das Bier so in Wrzigkeit, bleibt im Endeffekt aber doch wieder mild. Trinkbares Bier, absolut nichts Besonderes. 7/8/8/7/9/8
",1
2623,"330 ml flip-top bottle in Germany at home thanks to shrubber85. Is a dark orange color with a foamy beige head. Aroma is spiced malt. Taste is nuts, burnt rasins, and is roasty. Palate is smooth and goes down nicely. There are some neat flavors in the ending.
",1
2624,"Bottle 330ml. w. swing top @ home.[ Trade by Koelschtrinker ]. BBF201007. Clear medium orange color with a average, frothy, good lacing, mostly diminishing, off-white to white head. Aroma is moderate malty, bread, caramel, oxidide, sugar, alcohol. Flavor is moderate sweet to heavy with a long duration, sweet malt, sweet sugar, oxidie. Body is medium, texture is oily, carbonation is soft. [20110317]
",1
2625,"Swingtop bottle. High creamz and lasting off-white head. Clear dark brown bodz. Roasted barlez malt caramel fruitz aroma. Sweet caramel honey cream cocoa flavor. Mildly hopped. Low carbonation. Long sweet aftertaste.
",1
2626,"Swing top bottle from Quack-Duck, thanks! Golden color. Peach in the aroma. Grassy flavor with hints of peach and flowers. A soft soapy bitterness in the aftertaste. Just a hint of alcohol. Decent.
",1
2627,"bottle, bought at the brewerys Grammers in Ergenzingen. Clear golden colour with a mid-sized white head. Malty nose. Full-bodied, intensively malty with hints of honey and vanilla, combined with some spicy aromatic hops.
",1
2628,"Bgelverschluflasche: Golden to deep golden, a bit hazy, lacy - medium-sized - white head; moderate to solid grainy-bready nose with some hops underneath; solid bitter-sweet flavour, medium bodied; increasing sweetness in the grainy-hoppy finish. Nothing to complain......
",1
2629,"(swing top bottle, 33cl) Slightly hazy, pale golden colour with a fluffy white head. Sweet, slightly sugary pale malty aroma with notes of biscuits, grains and a tinge of herbal hops. Sweet flavour, medium to full bodied with a tame carbonation. Slightly sugary pale malt-character with biscuits and herbal notes, sweetish malty and faint bitter finish with restrained hops-character. Way too sweet for my liking. 16.12.09
",1
2630,"bottle, bought at the brewerys Getrnkemarkt in Ergenzingen. Cloudy pale yellow colour, large white head. Fruiyt and malty, pleasantly wheaty with a yeasty character.
",1
2631,"Bgelverschluflasche (kindly delivered by Quack-Duck!): Golden, hazy, sourish (gherkins??) nose with grainy-wheaty undertones; sourish-tart flavour, light bodied for a beer of 5.2%; lemony-fruity traces in the tart and sourish finish. Sigh......
",1
2632,"(swing top bottle) Cloudy, golden colour with a mid-sized foamy white head. Sour citrus-fruity nose with a moderate wheaty nose with a tinge of banana and diacetyl. Moderately sour flavour, light to medium bodied with a moderate, almost a bit flat carbonation. Sourish wheat-malty and citrus-fruity taste with shy notes of cloves; dry and citric wheaty finish with light spicy notes. A rather mediocre Weizen. 06.I.10
",1
2633,"Bottle 500ml. w. swing top.Murky medium orange color with a large, frothy to creamy, good lacing, fully lasting, white to off-white head. Aroma is moderate to light heavy yeasty, fruity, rubber, yeast, light banana. Flavor is moderate to light light heavy sweet and light bitter with a average to long duration. Body is medium, texture is watery - creamy, carbonation is soft. [20101016]
",1
2634,"Bottle 50 cl. Courtesy of fonefan. Pours a cloudy golden with a dense white head. Banana and yeast in the nose. Medium body, banana, loads of yeast and quite some phenols towards the finish. 161010
",1
2635,"Smells a bit of bananas, quite wheaty. This is good too. Not overly wheaty but certainly there, a nice light flavor. The glass said Wernecker Balthasar Neumann Hefeweisse, so I hope this is the same beer.
",5
2636,"Its unclear golden with a huge, white and creamy head. The aroma is inviting whit notes of banana, yeast and wheat. The sweet flavour has notes of yeast/clove, banana FAT banana, light wheat and the finish is spicy. Its extremely well-balanced and just like I prefer my weissbier!
",5
2637,"Bgelverschluflasche: Golden, slowly diminishing hige off-white head; bananas, cloves and a touch of nut-meg in the nose; moderate sweet-sourish flavour, fizzy MF, light to medium bodied; vegetables in the light sourish-fruity finish. Not really convincing......
",1
2638,"(swing top bottle) Hazy, deep golden colour with a thick and slightly off-white frothy head. Sourish citrus-fruity nose with light wheaty notes, combined with a perfumed touch of bubblegum and cloves. Sweet and sour flavour, light to medium bodied with a slightly fizzy carbonation. Light wheat-character, yeasty and fruity, slightly perfumed taste; moderately dry, slim and slightly fruity finish. Not overly aromatic (30.06.08).
",1
2639,"Bottled. An uncelear golden beer with a white head. The aroma is sweet matly with notes of bananas and wheat, and so is the flavor combined with a note of oranges, leading to a dry wheaty finish. Quite refreshing.
",1
2640,"Bottled - Pigs Ear BF.  A very hazy orange coloured beer with a tight off-white coloured head.  The aroma is heavy with bananas and clove.  Almost too big in the nose really.  The taste is also heavy.  More banana with yeast and wheat.  Quite characterful but too heavy all round really and a bit of a struggle.
",1
2641,"Comfortable, lasting 1cm foam covers the dark, absolutely opaque golden body. Original cracker jack aroma with a finely extracted wheatiness and crushed bananas that blend into the caramel in a natural, but sweet medley. The mouthfeel shows an expanding carbonation that becomes a creamy, everlasting foam. Rather dry towards the end, but frankly toasty, almost charred fruitiness in the finish. Surprising and unique, but questionably good.
",1
2642,"Bottled@GBBF2007. Hazy golden colour, mediumsized beige creamy head. Very fruity, bananish and slightly yeasty aroma. Flavour is strong banana along with swome wheat and sour fruits.
",5
2643,"Bottle at GBBF 2007.  Cloudy gold, lasting cream head.  Good banana, lacks some body, cereal and spice.  Disappointing weisse.  Cardboardy.
",1
2644,"A Mes rate: 	Bottle at GBBF. Light cloudy brown with a thing white head. Standard bananary weiss with a slight sourness. Il agree with Royce on the cardboard finish. Nothing special.
",1
2645,"Bottle, GBBF 07. Harsh hop, some dusty hop and crisp citrus. Mouth is funky hops, dusty and dull. Finishes cardboardy and mouldy. Alright.
",1
2646,"UPDATED: FEB 3, 2005 Bottle.  Yeasty peach/banana aroma-very nice.  Tannish yellow color - clear (way too clear for a Hefe) with moderate head.  Slightly tart orange/banana flavor.  On the weak side.  Pleasant enough but would be better with more body.
",5
2647,"Light lemon and strong cherry aroma. Dark brown color, cloudy, almost no head. Sweet, sour start but this weakens, light bitter, some citrus, cherry, complex but metallic, medium body.
",1
2648,"Strong spicy nose, light orange color, huge head. Quick profile that has some lemon tones in it and ends with a peppery finish in the sides of the mouth. Smooth, well blended tastes and nice texture. Good hefeweizen.
",5
2649,"Fruity, yeasty, vanilla smell. Hazy orange-golden color. Medium foamy head. Fruity, very citrusy but also hoppy. A bit metallic.
",1
2650,"Bottle. Extremely sweet caramel and malt aroma. Medium Amber with a thin head. Flavour is sweet syrup, you can almost feel the sugar on the lips. Finish is herb and bitter.
",1
2651,"500ml bottle: pour is a light orange color. Medium sized white head initially which subsides quickly. Aroma is lightly herbal. Flavor is herbal, albeit light with low carbonation. Mild bitterness in the finish. Nothing to write home about but easy to drink.
",1
2652,"brown colour, not very expressiv but wih a quite heavy bitterness
",1
2653,"Bottled. A nut-brown beer wiht a thin beige head. The aroma has notes of straw, malt, metal, and alcohol. The flavor is sweet with notes of malt, caramel, alcohol, and bread, leading to a dry, bitter, and alcoholic finish.
",1
2654,"Bottle from the brauhaus (also found at Getrnke Fritze Bergtheim)Mahogany color, clear; small head. Some caramel aroma; the aroma is also lightly spicy (cinnamon; cloves); delicate and perfumy. Caramel flavor, with a very interesting spice profile; moderate residual sweetness; correct bitterness; it claims that its Reinheitsgebot and it doesnt mention any spice in it. Germany meets Belgium meets Sweden.
",5
2655,"Swing top bottle. Dark brown color. Malt, caramel and cellar notes in the aroma. Malty sweet flavor with caramel and cellar notes. Plums. Somewhat sticky mouthfeel. Full bodied, alcoholic.
",1
2656,"Botella. Clear dark amber colour. Light smoke ina roma long with well toasted malt and caramel. Flavour of toasted malt and caramel, some dark fruit, bit yeast.
",1
2657,"Bottle 500ml. w. swing top @ yespr - Tjekke-smagning.Clear medium to dark amber color with a average, frothy, good lacing, mostly lasting, off-white head. Aroma is moderate malty, toasted - caramel, light to moderate hoppy, moderate yeasty. Flavor is moderate to light light heavy sweet and light to moderate bitter with a average to long duration, yeasty, phenol, sugar - sweet malt. Body is medium, texture is oily, carbonation is soft. [20110401]
",1
2658,"Bottle at yespr.	Clear orange red coloured with a small white ehad.	Sweet aroma of caramel with notes of grain  and bananas.	Sweet flavour of bread and bananas with notes of spices.	Sweet finish.
",1
